target_index,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,px_m,py_m,pz_m,qw,qx,qy,qz
264,-4.368173547818669,-0.204089378515882,0.630084755891937,-0.423344326992820,4.041036171163531,3.129627089586455,0.301976603511798,-0.629610904403356,-0.012640122594326,0.620856213909442,-0.614892659486671,-0.347662419097811,0.339963852941015
265,-1.430760309615484,1.625631070005445,-0.624823617262150,1.024328609485155,-5.110411346181822,-4.483973953712756,-0.179153929104499,0.033247029714731,-0.630332892728119,0.073119550548522,0.734578918769685,0.612004197371486,-0.283722057349135
266,-4.280002108247951,3.322391125346664,1.285472442419263,2.406110203326907,4.470295424909116,-3.209212335616988,-0.150689585550888,0.589080399070317,0.619616386887982,0.882442059953252,-0.364918113568373,-0.206974412367847,0.212820050371544
267,2.059324089217540,1.062834223627887,0.878484444748532,-4.677091207548067,-2.781321734569629,-5.594711359350988,0.099821262084322,-0.101687834336515,-0.495775613180818,-0.144096457190636,0.379975588706801,0.652075661920287,-0.640040697255454
268,-2.356517828681142,-5.381298047889200,-0.171009486216676,-1.441454867238814,3.867001833526988,-5.678493193532919,0.361614270967059,0.445042648438388,-0.551154082493019,0.412417900079552,0.746112430841370,-0.399610084728703,0.336956223300703
269,2.662378993968813,-2.813031715647947,1.786740420403200,-0.219069840652378,0.950577466455903,0.605343901770120,0.018976329995929,0.206649109236020,0.680581754920703,-0.584193644762794,-0.077244300469095,-0.329414484003585,-0.737724339568958
270,4.518402413833899,-3.540868344539904,0.381062070004577,-4.643515267063995,-0.223309725701882,3.147021248062192,-0.359176353871360,-0.627281770881143,-0.036539833408132,-0.622808971237769,0.093490280711205,0.775787789931498,0.039010995264083
271,-2.324875253596852,4.428767228031441,1.502418496536631,-4.716339189926661,-1.249567524385837,-1.394896476377876,-0.037000623749326,0.202453796843349,0.760261461897007,-0.437732530227298,-0.215437610242060,0.094347172446417,0.867799215905018
272,-2.103418733757919,3.116939132519734,3.037698932715048,-2.412578861520032,-3.812131306533683,-5.068365661836499,-0.063619556802001,0.001662919515195,0.320393643750446,0.457654437713401,0.074868367772338,0.564657774349770,-0.682721569173481
273,-6.152402399759920,5.947656475063031,-2.065702999080808,-2.953003740259220,-5.153112534670115,-3.667335401523566,-0.062191449186779,-0.186361318396273,0.435051730836782,0.141088994828853,-0.346845710471260,-0.861349973818636,0.343319342986243
274,3.718232413921072,0.779220109238247,1.973211787230330,4.543021495562460,2.533770639864390,-4.603184601459104,-0.124587461153947,-0.019105015477906,-0.385811137325184,-0.337091343946652,-0.858370791429628,-0.073131155204610,-0.379764195778320
275,0.466703274008951,-0.077028357651083,1.215201911456386,2.436137286090947,4.308269310807653,-6.113340048949356,-0.594587766617821,-0.405585309125316,-0.107953308804708,-0.388657199657961,0.577775151291512,0.599129974149085,-0.395176833557104
276,5.797330032286290,-4.839035824164463,1.889531385967267,2.104733886926917,-0.563750839267859,2.660527663274008,0.155991035848602,-0.329498980013460,-0.290110563387511,0.338174983927518,0.456152602570351,-0.701232607029757,0.431086202808870
277,0.618372108242141,-4.175743046067749,1.703132532611704,1.454032227406877,-4.375812835953229,-3.483239181425227,0.376430056962963,0.143891088950738,0.068758311291079,-0.608229335749961,0.234501637910314,0.207875027272585,-0.729283230293254
278,-2.724294246966338,-5.032617536435835,1.368843751512081,-0.291021434654128,3.083031179469611,-2.041976500052237,-0.272242183334988,-0.083315760638932,-0.371447503222697,0.286107734289702,0.519592008331433,-0.501282553486225,0.629985960818217
279,5.450777719889713,0.655491664601987,-2.598484694178142,5.366558379695574,4.806551963709293,-5.014427838148190,-0.319972665930010,0.138515947782822,0.337450696858377,0.290675729237487,-0.778062707407141,0.182009833224002,0.526306435818807
280,3.278902109186770,3.327862175107159,-1.300722807468339,-0.084227193903865,5.822477174721831,0.647220261343807,-0.691702790124891,0.130119325249119,-0.032404823828813,-0.808838580025748,0.526257253994193,0.126394724555100,0.229908302775397
281,-2.043874573033886,4.032186388400790,-2.757465154032973,-2.002094371674281,-4.678190243920365,-5.075478343396433,-0.121611472475487,0.049000242582866,0.110230311387988,-0.321068610093918,0.315270202240269,0.261427159585041,0.853917728720418
282,5.805259007049136,-2.991482723355671,0.580333282762582,4.141508322385290,2.231627473602611,-0.864040151589060,0.697813511669133,-0.443238844877165,0.426043024409058,-0.329896115792223,0.796698444299851,-0.504973592619998,0.037971204772229
283,-2.217089008616479,4.073451256654458,1.729475456969967,-4.413576473209931,4.248856125237594,-3.520981385539052,-0.083500582062754,0.037574553569424,0.755201706532222,-0.457438484771670,-0.214986096664204,0.117829145366849,-0.854779096254118
284,-5.089903344638767,-3.149518320830673,3.033015992244560,-1.328898388646663,3.627405547286878,-5.601366405061735,0.021081183152204,-0.070463732130402,0.146364459500679,-0.517437617364268,0.403939357380316,0.753965236028245,-0.025054551611234
285,-1.085113035029986,5.438036160533919,-2.543129096331577,0.773678056803131,-2.401382591503300,-5.036587870262901,-0.058107445896054,-0.018807607329318,0.437719008654529,0.561932722893564,-0.661779146940577,0.481299537658774,0.120957557289643
286,4.435681337581315,-2.944312210907831,-0.757231087584138,-1.787344188791439,-1.074517848186957,-0.790406712792103,-0.415620200156653,-0.798691026727497,0.030745301519059,-0.725224967699046,-0.412682405449835,0.126640127178510,0.536380701224668
287,4.413493663324285,3.214941762370767,0.066287498467786,-2.634602033364612,-5.835016912231727,-2.252285973001435,-0.460862439522157,-0.734569110437761,0.142786052007263,0.222457975745665,-0.760766773786361,0.227529735947618,0.565664727722563
288,-2.247093758402271,-2.672389397864294,-2.637035917430812,-0.609538959308846,-1.295951934986808,3.921659910641978,-0.303583834190232,-0.120822473795032,-0.028166395886671,0.035312982622403,-0.458219748655798,-0.344396352620423,0.818644493966628
289,2.926325389511609,-5.789404814449535,-1.371172437796697,4.207121009438648,-5.561989817261193,-1.473595446750710,0.609933565847258,0.080676749898216,0.373629618190228,0.685200969827474,-0.404031187382839,-0.524416749466572,-0.303719448584409
290,1.766697529400140,-2.345383125143694,1.276012455036545,-5.092062526974185,3.908379161062264,2.479741210738787,0.023846972580117,0.198277131445565,0.719662745789493,0.730372372179723,-0.432862340692144,-0.520093415236376,0.093216046874154
291,-0.088250709959658,4.071741399936670,2.038781110000758,0.954201229144736,-0.982980946697635,3.410322004298539,-0.019323948419170,-0.188484802570651,0.558705833943958,-0.607189067393024,-0.009799897626905,-0.454786555140049,0.651455745011692
292,5.112163060409204,1.919440939025042,-1.432100068742739,-0.805587061235459,3.101628510857617,3.946651330205659,-0.123346791056175,0.204364919874166,-0.513723945245429,0.711504116317145,-0.301031295412858,0.634924725667949,-0.003555893881329
293,-5.441777919603616,3.072831610488800,1.263528981447626,5.726210767143405,-3.423328225949792,0.710325768120993,0.381984500510040,0.370427469338436,0.595306049136439,-0.716509100571198,0.624116938939305,0.166454763426044,-0.263411402677381
294,2.503569075143259,4.289009410028475,0.782706246995610,2.689596257498177,2.453061855429288,-0.224899749827562,-0.070971587351601,0.123311865979396,0.844917947914378,0.187111925573798,0.766969273016434,0.477594640115778,-0.385552358687363
295,-3.965908734297567,2.060080067311299,-1.589561235413194,-2.904464247445313,-5.284880683564735,5.983886834385810,0.240527793045957,0.017090295382145,-0.259218016698871,0.875848216879953,-0.475735952486321,0.021800787616646,0.078038004583880
296,1.099612330069617,1.283462055953986,0.675652104877441,-1.624270679174818,-5.673595604623320,1.778873341409325,0.195525042481254,-0.092014786818964,-0.720651473285842,0.178598993018806,0.553285002016259,-0.536608497507973,0.611579452433428
297,5.113098377611973,3.697277562076724,-1.225464823206288,-5.214341873331449,0.664342028873162,5.143199966863417,0.071833390908139,-0.714933631496344,0.259937949246708,0.496391429064792,0.084331836016448,-0.610825558321171,0.611044865690514
298,-3.633610721458175,4.563235981700732,2.212397142515224,-1.679317625743648,0.367207316905695,-4.318374588801122,0.449751959030659,0.016869024899784,0.393780993164255,-0.068243465381348,0.380307131025802,0.434659760759464,0.813498744867006
299,5.949518505497455,4.889560792611467,0.243021113171076,-5.187844834226388,4.762947967340507,0.992100125791477,-0.178405565194952,-0.085330332321349,0.833883345564301,-0.319158216274000,-0.722820967963299,-0.071497970808779,-0.608733046111040
300,-0.556877626885822,3.300096416724905,2.879208116204397,5.364717161223428,-0.030754519900396,-0.966660049344412,-0.169447119835968,-0.170092848447195,0.215970173390931,-0.210185263815703,-0.536652519524768,-0.474472295491709,0.665358752082867
301,2.935691331334516,-3.414886767848730,-1.087232253193737,5.980486487025404,-5.788827439755185,2.573954760742568,-0.528464226117714,0.337194132496747,-0.391549420049247,-0.487308767874840,0.719154302720530,-0.468014642395405,-0.162202182890233
302,1.990219119536757,1.698365849751027,-1.389179594626013,-1.283801208500627,-1.498138069694832,2.237239864114194,0.269954992967907,-0.258566696132983,-0.516504547587487,0.276580663549933,-0.760103730561417,-0.578699882777542,-0.104172458021084
303,-1.264737931958630,-5.443119043617184,-2.337356609444379,4.579169479835421,-4.393556301337423,5.279766973048927,-0.161663527058234,0.170913332015626,0.331604070410870,0.122703020582017,0.523973733393073,-0.503772486879092,0.675728330705343
304,0.244558455702866,4.794217459972614,2.754005045929198,-0.244549874389640,-2.311988096023888,-5.592490041815561,-0.011966414151921,-0.071508432920160,0.223340099603315,-0.186809292723742,-0.028422969158884,-0.429899068296540,-0.882882333073901
305,2.768407878385540,1.878660839075181,0.737906005324034,2.830163394409771,-2.909923427317772,-2.908942217837780,-0.367614688945029,0.183314953370889,-0.522554552422787,-0.167328368210823,-0.544916900422309,-0.536916524483407,0.621922370206045
306,-3.388466308624999,-4.694851337915471,2.072197821356230,-1.185185181885270,0.101322875253004,5.273460926828941,-0.347881189660851,0.328458586482592,0.004844659163203,-0.414613241529212,0.531726625908397,0.498521817099060,0.544829012741578
307,-4.359833520730130,4.652347933225508,2.203646477523122,0.880474886665936,0.485098730809482,-0.497866788297642,0.281321423598989,-0.120346767474343,0.316739991127809,-0.087582364645522,-0.766134304297822,-0.380234327222212,-0.510675448384848
308,-5.481629382692518,5.223346060127598,0.947406991750439,1.038860362485384,-0.858524233045515,3.067276840997046,-0.185053201604759,-0.477731328038220,0.578139887180872,0.765918690257126,-0.166422290195033,0.412006149886373,-0.464675277690622
309,0.858021026621981,-2.023105178209383,-2.961059349191357,0.592562065830935,-2.156376386285806,4.825991814637277,0.157089154709034,0.061342517996500,0.278269384515055,-0.857318331183212,0.209801159615001,0.246057436301548,-0.400555227755353
310,-3.560249402291877,-2.489234248121144,2.253282745237041,3.582611808813370,3.233362968397577,4.702059339506016,0.080456561273878,0.001874379606988,0.608677178096447,0.610062101437636,0.475010988634092,-0.532630454823133,0.344228981437155
311,3.731632660654721,2.954757785311861,-2.353544271154697,-3.410455744140727,2.099971679329141,-5.068098264710006,-0.165550341370603,-0.010342082005399,-0.014984114448919,-0.242621626204907,-0.401738997050852,-0.444730961557949,0.762859683413670
312,-2.870139396831433,-0.863477879824958,-2.431284056110623,-4.304739176038886,-3.336782341418902,3.351373817427941,-0.018859215491547,0.032014452911065,0.419833999523529,-0.613704926112281,-0.359898169930008,-0.525946950512090,0.466067995247029
313,-4.685536386864138,6.139365652517323,-1.563956088026459,4.829695561876036,5.253227922735576,-5.753622168454866,0.197523114642225,-0.445685294906015,0.713908033430568,0.368804189509010,-0.016945605258336,0.700914299801981,-0.610258519478532
314,5.103366284465013,4.489726178155678,-0.477425723413088,-5.453971676085867,-3.285189534477660,-4.550862341740780,0.061134706340488,-0.240232012632425,0.878618354155424,0.638159028757891,-0.542030880917901,0.367758415844250,-0.404610090978806
315,-1.826249704562679,0.703543577828543,-0.403289985374480,3.600095445149636,2.491412358720348,0.741929129878568,0.130160086552667,0.713692601901572,-0.113664449995843,0.368519684698987,-0.189167939626105,0.505940802592983,-0.756592781407900
316,-0.096760197148807,3.399768170097200,-0.584612951637212,-1.780454539055306,-4.413527578690573,-5.342839125141278,0.805436128633281,-0.183226441256232,0.012568428587445,-0.193719170582231,-0.213405346039882,0.930192700537717,0.227316037922713
317,-4.894427338666364,-2.511338607406347,-1.063933893249042,5.334225702748673,1.209805275669281,-1.508968573811843,0.314028224583905,0.770677378314201,0.175551645190735,0.072436490009512,0.782022181339060,0.589880523650139,0.187710496848306
318,5.883396379962576,-0.679262304721508,1.325866385643644,-2.852937659519789,5.540359612820945,-4.869146755450553,-0.784725021690765,0.106148236594044,0.198750990127426,0.288844423866559,0.878511337401783,0.019337879527487,-0.380016809198104
319,-6.182593071348044,6.163306332412535,0.921520415597985,-0.082842086152599,-4.806311151779575,-2.243176323604438,-0.685721113471788,-0.213318718613524,-0.208642498763343,-0.075395572116591,0.835216192932385,0.360837321615347,-0.408075784748627
320,-5.383591144899483,0.885696343657657,-2.214863804515240,0.702267129867820,-3.426570722722464,-2.217048515982842,-0.246446403395930,-0.371456497717326,0.150018527795065,0.180316358597886,-0.633324231139281,0.128210239505645,0.741585169457792
321,1.325265010689487,-5.583700660713903,2.327681726766018,-2.734909349159236,3.354759772790924,-1.583885370097888,0.062717669450065,0.101094599156609,-0.245046604690612,-0.266432615660041,0.683270564201370,-0.051624880071234,-0.677856820549975
322,-1.444483697294376,-2.477910060276948,-2.288231113903757,1.040930070247486,3.091424121247009,0.468296035745265,0.013137184122780,-0.374340831363227,0.114059532560601,-0.680838983478140,0.213166230671842,-0.684380720921727,0.150470812811888
323,-0.667026441422954,-5.595923588361397,-2.529774418479210,-0.038956188245668,2.589980140865434,2.573298857521612,-0.267877052849475,0.148779577284653,0.351455692616404,0.837728487791436,-0.223461950564642,0.447859365144710,0.218398091669086
324,0.880930374878431,4.241531766511857,0.163028968269619,0.645412879343643,-3.859983818081362,1.657865736126709,0.169658327333052,0.113365042258750,0.944306593405064,-0.826821036232195,0.316721120884811,0.298622034035361,-0.356201609229903
325,0.236221118605843,2.196183865870385,-0.665702147082866,-5.878732095649589,-3.282078171518194,6.140156707320500,0.330414333922160,0.043551249947871,-0.550714234098258,-0.535335720046460,0.681213916400814,-0.318384850190933,-0.384700343271357
326,5.038347939689208,-4.664964027675409,-2.585744082930986,3.429050326584560,1.785375775452311,-0.631181439233391,-0.127071982866586,0.023966672876270,0.077594115241439,0.030403516412161,-0.454147445625001,0.775216737651730,-0.438023667724326
327,-5.878467240042629,1.871037993294987,0.084969295671256,1.607452867606528,-0.654668716344147,4.128610351170275,0.246232884106714,-0.126595626361594,-0.539961154187034,-0.518607827559130,-0.568707776773441,0.548846376866815,-0.326167197050807
328,-6.174033849923087,3.840841048866160,-1.985027515892835,0.118685408631927,-0.901088858411065,-1.766931280112308,0.515051279586619,-0.140806589617759,0.171743200673995,0.927272733421961,0.347005945001503,-0.138192390153970,0.025593266483829
329,4.085753137452024,-1.197798629768322,-0.098469676217158,-4.443316542631617,1.013842965512953,1.053217020239262,0.014054988286897,0.338057719561788,0.806607015961038,-0.333993432006366,0.533390352212536,0.659561380133641,0.411001101433320
330,5.660011969123037,4.903838752421420,0.587334878384440,0.220852420511743,0.132185107567103,0.085677439743779,-0.478218387832664,0.056608425691075,0.782245702960655,-0.600694131241335,-0.676002011353242,0.085994768334433,0.418082218179268
331,-6.155717783821943,1.987048097402255,1.053938247744040,5.697764062090602,-5.274052898360327,4.924160557947465,0.708897867869066,-0.097937129648537,-0.241318831333912,-0.177445126626519,-0.862558783063848,0.155134500142018,-0.447703986649213
332,0.328096575063616,-4.026821925699315,0.216692016084768,2.077233724685708,-0.545325339526896,1.554458464864506,0.515305768929358,-0.056454255680520,-0.444002931938879,-0.493976874093922,-0.848890927234415,-0.187969199889503,-0.006214612811147
333,-3.784167855334565,-4.890872448159227,-2.946534885118000,1.097798714696050,-2.759600412767731,0.215225681594167,0.098795924125323,-0.022480312908480,0.030504745539058,0.636770132870881,0.522918879032308,-0.555610662826656,-0.111249427812102
334,-5.011563648837573,-4.068996565079964,-1.058960631501429,-2.574661562030057,-2.872153901938113,5.266105090815344,0.036487352327806,-0.009301236796165,-0.577056703180998,-0.441046025307232,-0.321594495640885,0.726739619886334,0.417019074889440
335,1.411497597550514,-2.213406363667713,1.105837108883013,0.787997299117095,-3.859886571236790,4.579462427006863,0.055686266693047,-0.023488165259874,0.779654159132873,-0.246044611588711,-0.615808501660639,-0.131929154244546,0.736774481541644
336,2.979666699083650,-4.937490157628636,1.900917720348966,3.055866652902163,-3.372855947594436,4.137260242089988,-0.264496124286714,0.080355267501149,-0.310609205856293,-0.352460715412758,-0.310666158189051,-0.636943945068089,0.611195871294859
337,0.293287895230078,3.600904366303652,-0.095368876831857,5.778963528002274,4.393474494647496,1.307830936925543,0.668416735245231,0.094634775209074,0.603247337510946,-0.092819572879479,0.655521115084093,0.062510063658604,-0.746839398070814
338,4.451223686722077,-0.759549099235300,1.454420781109814,1.694940998675200,4.072804561101931,2.677236503010098,0.083029850059246,0.598467034538383,0.332502944288189,-0.426035366223748,-0.248555068397098,-0.405270267472315,-0.769720894223114
339,-5.891738650532533,4.506509304222902,-2.359963782245694,-0.466070964307228,0.438369845373912,0.491151687293722,0.459440170902798,-0.053286806354435,0.218975567290051,0.137149278191610,0.543623088324693,-0.644539154370645,0.519839678954019
340,-0.117265143936857,3.831532355769724,2.901185407497650,3.492594086174307,3.907130386958784,-1.685380273589442,-0.151526086403813,-0.044476431665029,0.283066309938458,-0.301317014841786,0.148349185339964,0.852442532771770,0.400677306691375
341,-2.967434692905535,-4.070244009561084,-1.975883506979193,-2.475263436877316,-3.702277016267967,-3.757365659710569,0.160978932646211,0.078390949010326,-0.165742541189686,0.576322846690326,0.439070249202555,0.313664553045429,-0.613745746063283
342,5.020054644905478,-2.682586561517026,2.545456629533351,4.537958610022637,-5.989657628181871,2.028896594811524,-0.247289281607397,0.019662284270280,0.463080527107890,0.693565662931221,0.478389574778555,-0.365298120083132,-0.395812290624861
343,-3.066934525012847,4.419249045570069,1.105201851788173,-4.062721168520403,-5.497519051321132,2.783288136482991,0.054499970519952,0.209339947921457,0.758373020029470,0.335794769376454,-0.788474033836355,0.479432508530044,0.188931311830068
344,-5.896466770380111,-5.259561051269298,1.761950070839006,4.766503786065041,3.912424575743740,0.757992436608220,0.266594813223910,0.041332015484082,-0.299791077920791,-0.135297148251850,0.102961284109283,-0.395965497455041,-0.902388486448418
345,4.596487712876582,3.540547918868782,1.391079576472230,-1.254565313672348,-3.177193506187437,-2.846412447062694,-0.063717358186824,-0.252732768794759,0.798529620738266,-0.592027833923263,-0.471747126431358,-0.518048250993611,-0.398225692549271
346,-3.046508742607207,-0.711017959495161,1.068877474681126,-1.200481796754491,3.318764147090528,-2.319106230120306,0.745323811680685,0.106809416453391,0.223345769855218,0.480387130255528,0.560301165186331,0.501833461771247,-0.451058738993477
347,-2.895013225327108,-0.235436240260836,1.138960172397168,-1.300205323490912,-2.027433081122820,2.675447849280848,0.571266659129188,0.236499705887442,-0.172694516508158,-0.303164813162325,0.223348133890417,0.789621615103388,-0.484463014181102
348,-2.718408000344854,1.068161903459971,-0.478293241823476,-5.289099776230067,0.733755585060518,-1.671424714516598,0.306195793588614,0.366325916597053,-0.493130058105686,0.071192757123390,0.233987593773831,-0.883205846591055,-0.400161004897379
349,-3.464132035606546,-1.424138952332191,-2.086607517448348,5.632785974480663,-2.681435030176028,-1.573915534149966,-0.332496916080059,0.157939684799399,0.532199198246193,0.274132502869339,0.147628009609817,-0.537635446975017,0.783585009941621
350,3.355856256970466,-6.128627188439273,-0.910169953789784,-5.346355439452850,1.214235384269746,-3.031728805825759,0.725668405864330,0.330766279101314,0.251130101725737,-0.591104633998051,0.637729882992451,-0.421600023256967,0.257195117360710
351,-2.481680086405744,-4.514880404718905,2.183908868623803,-2.369821368975565,5.258339196542039,4.520219457048531,-0.471479950896844,-0.130519889694804,0.116968295677482,0.224681381462167,0.106330220755294,-0.247801264122029,-0.936379567524787
352,3.797750965200747,-2.642646564716880,-0.951613398106446,4.824082979169392,-5.706537187901729,0.473492977366635,-0.768126738446696,-0.316514036610395,0.110091953325211,-0.425929024806063,0.491917218317835,0.717587517308150,0.248334595160893
353,-0.192770362178274,-4.482806948887672,0.484950032825214,-4.524673907998840,-2.148707258933113,2.394435975296590,0.203849798907872,-0.120660709674049,-0.550709383372170,-0.158336101801473,0.745557403019206,-0.522290979484207,-0.382473489825111
354,-1.130362681248211,-6.082475171648565,-0.600604973780128,4.594310431139562,-1.624846689621957,-3.688798031100692,-0.505933679573106,0.771824378140593,0.193640264860355,-0.039744196649685,0.451924001518510,-0.854132593073269,-0.254249108423417
355,5.162354263673221,-0.032751684238226,1.243292901187197,2.359750221112515,-0.294052420793181,1.126304928863259,-0.481237267538812,0.468181656695426,-0.111016599220166,-0.049378857091479,-0.744237434004138,-0.079691042440625,0.661303037989394
356,2.444385725187946,-6.067547298750641,0.348569007309589,5.457735002345380,-5.486792270892238,5.862585346882872,0.775902796635691,-0.383833899629980,-0.215701923803384,-0.664067071128369,-0.269337136019550,-0.578915027243920,-0.389011341010706
357,2.879782777362994,-5.267215634075461,-2.094297854280120,1.029833415160477,-1.168711418410441,-3.729990647108474,0.355991733112718,0.083850085236826,0.042828184420212,0.683440982132690,-0.525368286047017,-0.496279158094744,0.102973711199978
358,-0.608839899676324,-5.953798772544894,0.929250531725129,-2.760722337631314,3.010140937804454,5.782734812029179,-0.531161247755926,0.327822794533748,-0.341316567002969,-0.149853365485540,0.473105018806453,0.459118231894533,0.736835164181814
359,4.407251158668085,2.182910276878443,-2.354174964382061,-1.892000188002489,-5.542342970268791,-2.546429223875447,-0.138626857031775,0.251533852574904,-0.011275745273006,0.892408531637366,0.030715610296196,-0.449112450312665,0.031009207005788
360,1.811241011925935,-4.700163312854974,0.165051896785158,-2.827109021132157,0.100020036143261,1.928068125657090,0.231197930378488,0.037597852797042,-0.686240408887986,0.191959229036335,0.606157149721894,0.297595385635702,0.712153179222802
361,-0.919656641799340,4.751627802875252,2.309238245405888,-4.485713488314003,-5.084042882696505,0.185504243255536,-0.234688535760594,0.026982740905653,0.347016598206028,-0.044181899809621,0.112220915624553,-0.858722180662606,0.498046827380377
362,-2.647964574637629,0.860326387986651,0.965241941222507,1.693448888472769,3.286450142734241,-2.784746789880578,0.184755297968696,0.139207484543696,-0.450878184611741,-0.656138278978209,-0.688213628961466,-0.230131995657932,-0.207084099693098
363,-0.832662836639944,-5.570128684319668,2.605785155602064,-1.945141500878521,1.340796028111254,0.789283920327054,-0.019492193496846,-0.211587352348536,-0.160958607191531,0.150073338469119,-0.013994171786217,-0.988540302741071,0.008380101034150
364,0.306636427890006,0.967830356541636,-1.809016690006377,-4.673285101549908,2.735278956688035,-5.838644108722817,-0.426965653217731,-0.179390556801799,0.005798866568805,-0.097343429376622,-0.343092792183808,0.720881459889263,0.594257110598301
365,4.803341673900160,-2.759916529534485,0.658390252619545,2.957519663507869,0.946802394323426,1.884030349760662,-0.135759279274648,-0.630096249852438,0.532541103878690,0.436282388350216,-0.629434267205377,-0.640518066791538,0.056628499862638
366,-1.117334634008179,-0.669051177851112,-2.057713769892884,2.227544708369056,5.639814382842081,5.668627602928369,-0.179161368933720,-0.120875657699454,0.468076401833122,-0.424181815038728,-0.778211625075767,-0.194895002755741,0.420086172455396
367,0.298044312639491,-5.920586159207606,2.615746931704058,-3.721035305608606,-5.097009155243053,1.618543969742686,-0.089662312118010,-0.206975158813619,-0.062437566745850,-0.871994126766412,-0.222900782734213,0.369977569919697,-0.230343399509673
368,1.623837139264086,4.656524602720170,-1.871467711746339,-3.250630397941515,-2.606714555527836,2.865785094156129,0.027131400677471,0.393724519775161,0.338276970653379,0.500075317880358,-0.686998127776281,-0.377429281255360,0.368110562915283
369,0.153471266614933,2.263466523375703,1.119575551076264,-2.675819951500113,4.787600051078138,1.078881853703084,0.805120968695703,-0.018654829419106,-0.081552987804986,0.168358984078424,0.407441743600004,0.100236252555324,0.891963660541132
370,-3.808581666784958,-5.714639875575202,1.646069807370295,-1.779479120406243,3.524263963527099,4.997950036616833,0.062299629908566,0.003427521200507,-0.454289357115967,0.163136032482526,0.612415349517027,0.215051375709548,-0.743025558367429
371,-5.918208230621172,-5.336067893372168,-0.848054822521245,-1.732650855721408,0.482443285719542,0.606799718364311,-0.607308373821137,-0.470331515688584,-0.168178455276636,-0.812267836544818,-0.390799435394587,-0.340235912653335,0.267836305886685
372,-5.796370832718636,4.053978008710139,0.785332117569612,3.652904010859768,3.902574745695309,-3.799653655827007,0.249456916971530,0.062359504465540,1.002972767270949,0.467537655945165,0.202789024522474,-0.426541013884630,-0.747226816489342
373,0.817100144757230,-2.378515717039500,-1.813557017351620,1.591447182849400,1.605781072938766,-6.137227518727806,0.462106532614933,0.301677291044471,0.253800708531039,0.832911525850305,-0.450023171552264,0.200384825293374,-0.252157603422745
374,3.361894393200718,1.635881710637836,1.307397357222396,-6.113556945595884,2.619393583367010,-5.332810632088758,-0.463796490855695,-0.055361134751994,-0.239802240973239,-0.231972272239786,-0.424421470340017,-0.571856055007234,0.662597866566059
375,-4.759253261452822,1.798527882256714,2.645199558181008,0.721505678862606,-2.032997319907015,1.229045989596190,0.096301635518331,0.144893120739487,0.002672828703053,0.307108925458652,-0.523618020058854,-0.792623445605239,-0.057064441206027
376,4.978301738512990,-1.167649512666350,2.178090344976305,5.417803820746519,-3.450328011579154,1.430337129584773,-0.140035885266725,0.366779135986493,0.118536240960537,0.100879301611087,-0.658144368812657,-0.298005394331862,-0.684004489207316
377,-1.886524465962140,0.316957071637926,-1.398922623382203,1.881302426267791,-4.244885694213896,-3.393722542980699,0.095078287764743,0.577480534104752,0.242912294783026,-0.291230891790002,0.898100222011925,-0.115759436835864,0.308545477479051
378,3.212274527767381,5.069145831575872,-1.490700702189571,-5.406298272522184,1.700441510956496,3.757780904542988,-0.143469296486555,0.111217232513353,0.848416864262772,0.898126354341612,0.118720141687215,-0.079953283920327,-0.415790875302920
379,2.461810439396142,-3.784306873446118,1.788606361997383,3.005954372593772,-0.977850409685433,-2.456737610837539,-0.371046264063938,0.544070804783023,0.282484514095724,-0.705508303188397,0.292032398538716,-0.252037877493503,-0.594518309763899
380,0.938190492897057,-1.716762397516153,0.127819503869801,4.587001274249905,-1.192948763826275,2.862251563388634,0.132644810140123,-0.108102490740250,1.087682797946198,0.720807008189713,0.657880051428379,0.026793657066024,-0.216594540139442
381,0.447969601583588,4.433389607827229,-1.754037672963210,-3.266511429653469,-3.025503267094710,5.943910715852693,0.395511470045355,0.151595492467093,0.307082937248811,-0.200829539244805,-0.038793713021044,0.728408910591385,0.653898312406319
382,-3.181030696881773,3.383375527085128,0.118239542050323,0.374343477932352,2.421972566026046,-2.233488688529651,-0.758506480120675,0.088769664578385,0.521252084278966,-0.839197462443227,-0.472518265562937,0.236410426838248,0.128779725968031
383,3.374385270097292,0.579429355590888,1.354047973536234,-0.468673397473888,1.759729267747896,-5.773048267966308,0.097487337396919,0.141526356877127,-0.544456003510915,0.107449380570643,0.796398037233884,0.595060273593192,0.010395561370018
384,3.065874224059751,3.932790152871679,-1.381575046684259,3.449709829442128,-4.882536805233304,1.693841513268310,-0.489054638244985,0.188467890662951,0.178449349947549,0.069870247881236,-0.602228932284985,-0.008226409803543,-0.795217446841835
385,-5.049380251418159,2.380397174375995,-0.826899330877852,-2.273727477947023,5.728076843671561,-0.291014807378652,0.297458073621180,0.186732252437384,-0.632027468248059,-0.532666762171564,-0.218877884789154,-0.791136852538487,-0.206060846798668
386,-4.593115897259237,-6.065669141231212,0.569665389579996,-0.841707335950115,-4.767787390854541,-2.131823745609007,0.233360207615287,-0.774559969544492,-0.300806734714644,0.404421088646073,0.277859910996735,0.628956508787508,-0.603034959992404
387,1.868377291301655,-0.348170771312433,2.879903087801063,0.316519604379715,0.374062400307618,-1.871751757685753,0.221288907174400,0.052938875348661,0.168644584592217,0.027404390512251,-0.606844592916416,-0.429613400615529,-0.668147412956394
